date,home,away,market,outcome,prob,fair_odds,book_odds,price_source,edge,EV
2025-12-13 15:00:00,Arsenal,Aston Villa,1X2,H,0.33541159687580796,2.981411523377552,2.0,real,0.0020782635424746454,-0.3291768062483841
2025-12-13 15:00:00,Arsenal,Aston Villa,1X2,D,0.18032908581744375,5.545417121519434,2.0,real,-0.15300424751588956,-0.6393418283651124
2025-12-13 15:00:00,Arsenal,Aston Villa,1X2,A,0.48425931730674826,2.0650093126996296,2.0,real,0.15092598397341495,-0.03148136538650348
2025-12-13 15:00:00,Arsenal,Aston Villa,OU 1.5,Under,0.09550378332187846,10.470789378360838,1.9,real,-0.4044962166781215,-0.8185428116884309
2025-12-13 15:00:00,Arsenal,Aston Villa,OU 1.5,Over,0.9044962166781216,1.1055878195628372,1.9,real,0.40449621667812163,0.7185428116884309
2025-12-13 15:00:00,Arsenal,Aston Villa,OU 2.5,Under,0.27229152118316835,3.672534479424014,1.9,real,-0.22770847881683165,-0.4826461097519802
2025-12-13 15:00:00,Arsenal,Aston Villa,OU 2.5,Over,0.7277084788168316,1.3741766505536426,1.9,real,0.22770847881683165,0.38264610975198
2025-12-13 15:00:00,Arsenal,Aston Villa,OU 3.5,Under,0.3643172893319538,2.7448601240794623,1.9,real,-0.1356827106680462,-0.3077971502692879
2025-12-13 15:00:00,Arsenal,Aston Villa,OU 3.5,Over,0.6356827106680463,1.5731118421469863,1.9,real,0.13568271066804627,0.2077971502692879
2025-12-13 15:00:00,Arsenal,Aston Villa,TG Interval,0-3,0.3643172893319538,2.7448601240794623,3.0,real,0.03098395599862047,0.09295186799586141
2025-12-13 15:00:00,Arsenal,Aston Villa,TG Interval,1-3,0.34031034456084275,2.938494277305796,3.0,real,0.006977011227509433,0.020931033682528355
2025-12-13 15:00:00,Arsenal,Aston Villa,TG Interval,2-4,0.4216373017580207,2.371706667864751,3.0,real,0.0883039684246874,0.26491190527406205
2025-12-13 15:00:00,Arsenal,Aston Villa,TG Interval,2-5,0.5585760453482767,1.7902665327806744,3.0,real,0.22524271201494334,0.67572813604483
2025-12-13 15:00:00,Arsenal,Aston Villa,TG Interval,3-6,0.5495706741508868,1.8196021859154845,3.0,real,0.21623734081755347,0.6487120224526604
2025-12-13 17:00:00,Arsenal,Bournemouth,1X2,H,0.3440316341455458,2.906709443983691,2.0,real,0.010698300812212458,-0.31193673170890845
2025-12-13 17:00:00,Arsenal,Bournemouth,1X2,D,0.18089139818888567,5.5281788410735055,2.0,real,-0.15244193514444765,-0.6382172036222287
2025-12-13 17:00:00,Arsenal,Bournemouth,1X2,A,0.47507696766556856,2.104922082233951,2.0,real,0.14174363433223525,-0.04984606466886288
2025-12-13 17:00:00,Arsenal,Bournemouth,OU 1.5,Under,0.09544079847034778,10.47769943281318,1.9,real,-0.4045592015296522,-0.8186624829063393
2025-12-13 17:00:00,Arsenal,Bournemouth,OU 1.5,Over,0.9045592015296522,1.1055108370009978,1.9,real,0.4045592015296522,0.718662482906339
2025-12-13 17:00:00,Arsenal,Bournemouth,OU 2.5,Under,0.2722383923341486,3.6732511951238247,1.9,real,-0.2277616076658514,-0.4827470545651177
2025-12-13 17:00:00,Arsenal,Bournemouth,OU 2.5,Over,0.7277616076658514,1.3740763314065143,1.9,real,0.2277616076658514,0.3827470545651177
2025-12-13 17:00:00,Arsenal,Bournemouth,OU 3.5,Under,0.3642920093213107,2.745050603396535,1.9,real,-0.13570799067868933,-0.30784518228950974
2025-12-13 17:00:00,Arsenal,Bournemouth,OU 3.5,Over,0.6357079906786893,1.5730492846761108,1.9,real,0.13570799067868933,0.20784518228950977
2025-12-13 17:00:00,Arsenal,Bournemouth,TG Interval,0-3,0.3642920093213107,2.745050603396535,3.0,real,0.030958675987977358,0.09287602796393202
2025-12-13 17:00:00,Arsenal,Bournemouth,TG Interval,1-3,0.34031234880585703,2.9384769712558523,3.0,real,0.00697901547252372,0.020937046417571104
2025-12-13 17:00:00,Arsenal,Bournemouth,TG Interval,2-4,0.4217384950468721,2.3711375929504843,3.0,real,0.0884051617135388,0.2652154851406163
2025-12-13 17:00:00,Arsenal,Bournemouth,TG Interval,2-5,0.5587306611153837,1.789771117990408,3.0,real,0.2253973277820504,0.6761919833461512
2025-12-13 17:00:00,Arsenal,Bournemouth,TG Interval,3-6,0.5497510177169024,1.8190052728832893,3.0,real,0.21641768438356906,0.6492530531507072
2025-12-13 19:00:00,Arsenal,Brentford,1X2,H,0.3326450831924382,3.006207067312914,2.0,real,-0.0006882501408951303,-0.33470983361512363
2025-12-13 19:00:00,Arsenal,Brentford,1X2,D,0.17751501805564412,5.633326188134339,2.0,real,-0.1558183152776892,-0.6449699638887118
2025-12-13 19:00:00,Arsenal,Brentford,1X2,A,0.48983989875191747,2.041483355169597,2.0,real,0.15650656541858415,-0.020320202496165063
2025-12-13 19:00:00,Arsenal,Brentford,OU 1.5,Under,0.0898607632982242,11.128327462357106,1.9,real,-0.41013923670177577,-0.829264549733374
2025-12-13 19:00:00,Arsenal,Brentford,OU 1.5,Over,0.9101392367017759,1.0987329846627287,1.9,real,0.4101392367017759,0.7292645497333741
2025-12-13 19:00:00,Arsenal,Brentford,OU 2.5,Under,0.26381666215468835,3.7905111520729196,1.9,real,-0.23618333784531165,-0.4987483419060922
2025-12-13 19:00:00,Arsenal,Brentford,OU 2.5,Over,0.7361833378453116,1.3583572849214933,1.9,real,0.23618333784531165,0.398748341906092
2025-12-13 19:00:00,Arsenal,Brentford,OU 3.5,Under,0.34973741100982547,2.8592880501763256,1.9,real,-0.15026258899017453,-0.33549891908133167
2025-12-13 19:00:00,Arsenal,Brentford,OU 3.5,Over,0.6502625889901746,1.5378402770378503,1.9,real,0.15026258899017464,0.2354989190813317
2025-12-13 19:00:00,Arsenal,Brentford,TG Interval,0-3,0.34973741100982547,2.8592880501763256,3.0,real,0.016404077676492157,0.049212233029476415
2025-12-13 19:00:00,Arsenal,Brentford,TG Interval,1-3,0.3274005173276744,3.0543629196503788,3.0,real,-0.005932816005658925,-0.01779844801697683
2025-12-13 19:00:00,Arsenal,Brentford,TG Interval,2-4,0.41087547938377056,2.433827400700076,3.0,real,0.07754214605043724,0.23262643815131168
2025-12-13 19:00:00,Arsenal,Brentford,TG Interval,2-5,0.5482476052924441,1.8239933751586273,3.0,real,0.21491427195911078,0.6447428158773323
2025-12-13 19:00:00,Arsenal,Brentford,TG Interval,3-6,0.5462505741258845,1.8306616914777796,3.0,real,0.2129172407925512,0.6387517223776535
2025-12-13 21:00:00,Arsenal,Brighton,1X2,H,0.3202827932354164,3.1222407857076893,2.0,real,-0.013050540097916896,-0.35943441352916716
2025-12-13 21:00:00,Arsenal,Brighton,1X2,D,0.17482449205599387,5.720022339202415,2.0,real,-0.15850884127733944,-0.6503510158880123
2025-12-13 21:00:00,Arsenal,Brighton,1X2,A,0.5048927147085899,1.9806187945832658,2.0,real,0.17155938137525656,0.009785429417179747
2025-12-13 21:00:00,Arsenal,Brighton,OU 1.5,Under,0.08633115905456427,11.583303304985925,1.9,real,-0.4136688409454357,-0.8359707977963279
2025-12-13 21:00:00,Arsenal,Brighton,OU 1.5,Over,0.9136688409454359,1.0944884570707603,1.9,real,0.4136688409454359,0.7359707977963281
2025-12-13 21:00:00,Arsenal,Brighton,OU 2.5,Under,0.2583938425354899,3.8700612606999405,1.9,real,-0.24160615746451009,-0.5090516991825692
2025-12-13 21:00:00,Arsenal,Brighton,OU 2.5,Over,0.7416061574645101,1.3484246185588817,1.9,real,0.24160615746451009,0.409051699182569
2025-12-13 21:00:00,Arsenal,Brighton,OU 3.5,Under,0.34020062121896544,2.9394420163517685,1.9,real,-0.15979937878103456,-0.3536188196839657
2025-12-13 21:00:00,Arsenal,Brighton,OU 3.5,Over,0.6597993787810347,1.515612218137396,1.9,real,0.15979937878103467,0.2536188196839657
2025-12-13 21:00:00,Arsenal,Brighton,TG Interval,0-3,0.34020062121896544,2.9394420163517685,3.0,real,0.006867287885632123,0.020601863656896313
2025-12-13 21:00:00,Arsenal,Brighton,TG Interval,1-3,0.31888425590610714,3.1359340622148553,3.0,real,-0.014449077427226176,-0.04334723228167858
2025-12-13 21:00:00,Arsenal,Brighton,TG Interval,2-4,0.4034471824858392,2.4786391959376233,3.0,real,0.0701138491525059,0.21034154745751765
