date,home,away,market,outcome,prob,fair_odds,book_odds,price_source,edge,EV
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,0-3,0.6421846444220274,1.557184539814106,3.0,real,0.30885131108869407,0.9265539332660822
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,0-3,0.6421846444220274,1.557184539814106,3.0,real,0.30885131108869407,0.9265539332660822
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,0-3,0.6421846444220274,1.557184539814106,3.0,real,0.30885131108869407,0.9265539332660822
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,2-5,0.6376057273686969,1.5683673421925644,3.0,real,0.3042723940353636,0.9128171821060906
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,2-5,0.6376057273686969,1.5683673421925644,3.0,real,0.3042723940353636,0.9128171821060906
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,2-5,0.6376057273686969,1.5683673421925644,3.0,real,0.3042723940353636,0.9128171821060906
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,1-3,0.5659135747747013,1.767054272197155,3.0,real,0.23258024144136796,0.6977407243241038
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,1-3,0.5659135747747013,1.767054272197155,3.0,real,0.23258024144136796,0.6977407243241038
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,1-3,0.5659135747747013,1.767054272197155,3.0,real,0.23258024144136796,0.6977407243241038
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,2-4,0.5423214852127594,1.8439247333298767,3.0,real,0.20898815187942604,0.6269644556382781
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,2-4,0.5423214852127594,1.8439247333298767,3.0,real,0.20898815187942604,0.6269644556382781
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,2-4,0.5423214852127594,1.8439247333298767,3.0,real,0.20898815187942604,0.6269644556382781
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,3-6,0.48680698853840304,2.0542022270518667,3.0,real,0.15347365520506973,0.4604209656152092
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,3-6,0.48680698853840304,2.0542022270518667,3.0,real,0.15347365520506973,0.4604209656152092
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,3-6,0.48680698853840304,2.0542022270518667,3.0,real,0.15347365520506973,0.4604209656152092
2025-12-14 18:30:00,Werder Bremen,Stuttgart,OU 1.5,Over,0.7559552247162225,1.3228296694098376,1.9,real,0.5892885580495557,0.43631492696082264
2025-12-14 18:30:00,Werder Bremen,Stuttgart,OU 1.5,Over,0.7559552247162225,1.3228296694098376,1.9,real,0.5892885580495557,0.43631492696082264
2025-12-14 18:30:00,Werder Bremen,Stuttgart,OU 1.5,Over,0.7559552247162225,1.3228296694098376,1.9,real,0.5892885580495557,0.43631492696082264
2025-12-14 18:30:00,Werder Bremen,Stuttgart,OU 3.5,Under,0.6421846444220274,1.557184539814106,1.9,real,0.4755179777553607,0.22015082440185196
2025-12-14 18:30:00,Werder Bremen,Stuttgart,OU 3.5,Under,0.6421846444220274,1.557184539814106,1.9,real,0.4755179777553607,0.22015082440185196
2025-12-14 18:30:00,Werder Bremen,Stuttgart,OU 3.5,Under,0.6421846444220274,1.557184539814106,1.9,real,0.4755179777553607,0.22015082440185196
